Person_ID,Sex_Code_Text,Ethnic_Code_Text,LegalStatus,CustodyStatus,MaritalStatus,RawScore,DecileScore
64749,Male,African-American,Pretrial,Jail Inmate,Single,-2.16,4
64749,Male,African-American,Pretrial,Jail Inmate,Single,-0.93,3
64749,Male,African-American,Pretrial,Jail Inmate,Single,11.0,1
64747,Female,African-American,Pretrial,Jail Inmate,Significant Other,-1.94,5
64747,Female,African-American,Pretrial,Jail Inmate,Significant Other,-0.84,4
64747,Female,African-American,Pretrial,Jail Inmate,Significant Other,15.0,1
64744,Male,African-American,Pretrial,Jail Inmate,Single,-0.52,10
64744,Male,African-American,Pretrial,Jail Inmate,Single,1.1,10
64744,Male,African-American,Pretrial,Jail Inmate,Single,15.0,1
64740,Male,Caucasian,Pretrial,Jail Inmate,Married,-3.5,1
64740,Male,Caucasian,Pretrial,Jail Inmate,Married,-2.02,1
64740,Male,Caucasian,Pretrial,Jail Inmate,Married,19.0,3
64753,Female,African-American,Pretrial,Jail Inmate,Single,-3.94,1
64753,Female,African-American,Pretrial,Jail Inmate,Single,-2.35,1
64753,Female,African-American,Pretrial,Jail Inmate,Single,13.0,1
64756,Female,Caucasian,Pretrial,Jail Inmate,Single,-2.87,2
64756,Female,Caucasian,Pretrial,Jail Inmate,Single,-1.64,2
64756,Female,Caucasian,Pretrial,Jail Inmate,Single,11.0,1
64751,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.26,3
64751,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.11,7
64751,Male,Caucasian,Pretrial,Jail Inmate,Single,34.0,10
64761,Female,African-American,Pretrial,Jail Inmate,Single,-2.14,4
64761,Female,African-American,Pretrial,Jail Inmate,Single,-0.54,6
64761,Female,African-American,Pretrial,Jail Inmate,Single,15.0,1
64763,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.63,6
64763,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.04,7
64763,Male,Caucasian,Pretrial,Jail Inmate,Single,13.0,1
34467,Male,African-American,Pretrial,Jail Inmate,Single,-2.31,3
34467,Male,African-American,Pretrial,Jail Inmate,Single,-0.71,4
34467,Male,African-American,Pretrial,Jail Inmate,Single,14.0,1
64759,Male,African-American,Pretrial,Jail Inmate,Single,-1.4,7
64759,Male,African-American,Pretrial,Jail Inmate,Single,-0.66,4
64759,Male,African-American,Pretrial,Jail Inmate,Single,14.0,1
6833,Female,African-American,Pretrial,Jail Inmate,Single,-2.39,3
6833,Female,African-American,Pretrial,Jail Inmate,Single,0.58,10
6833,Female,African-American,Pretrial,Jail Inmate,Single,29.0,9
64758,Female,Caucasian,Pretrial,Jail Inmate,Divorced,-3.73,1
64758,Female,Caucasian,Pretrial,Jail Inmate,Divorced,-1.98,1
64758,Female,Caucasian,Pretrial,Jail Inmate,Divorced,13.0,1
64764,Male,Hispanic,Pretrial,Jail Inmate,Separated,-3.2,1
64764,Male,Hispanic,Pretrial,Jail Inmate,Separated,-1.77,1
64764,Male,Hispanic,Pretrial,Jail Inmate,Separated,13.0,1
656,Female,African-American,Pretrial,Jail Inmate,Single,-0.67,9
656,Female,African-American,Pretrial,Jail Inmate,Single,0.4,9
656,Female,African-American,Pretrial,Jail Inmate,Single,31.0,9
64757,Male,Other,Pretrial,Jail Inmate,Significant Other,-3.94,1
64757,Male,Other,Pretrial,Jail Inmate,Significant Other,-2.33,1
64757,Male,Other,Pretrial,Jail Inmate,Significant Other,13.0,1
64752,Male,Caucasian,Pretrial,Jail Inmate,Single,-3.7,1
64752,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.31,1
64752,Male,Caucasian,Pretrial,Jail Inmate,Single,14.0,1
64760,Female,African-American,Pretrial,Jail Inmate,Single,-0.95,9
64760,Female,African-American,Pretrial,Jail Inmate,Single,0.16,9
64760,Female,African-American,Pretrial,Jail Inmate,Single,23.0,6
64762,Male,African-American,Pretrial,Jail Inmate,Single,-1.31,7
64762,Male,African-American,Pretrial,Jail Inmate,Single,0.84,10
64762,Male,African-American,Pretrial,Jail Inmate,Single,27.0,7
64754,Female,African-American,Pretrial,Jail Inmate,Single,-2.2,4
64754,Female,African-American,Pretrial,Jail Inmate,Single,-0.79,5
64754,Female,African-American,Pretrial,Jail Inmate,Single,17.0,2
64755,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.66,2
64755,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.35,2
64755,Male,Caucasian,Pretrial,Jail Inmate,Single,13.0,1
47884,Female,African-American,Post Sentence,Probation,Single,-1.65,6
47884,Female,African-American,Post Sentence,Probation,Single,0.27,9
47884,Female,African-American,Post Sentence,Probation,Single,21.0,4
64773,Male,Caucasian,Pretrial,Jail Inmate,Married,-4.06,1
64773,Male,Caucasian,Pretrial,Jail Inmate,Married,-2.45,1
64773,Male,Caucasian,Pretrial,Jail Inmate,Married,11.0,1
64778,Male,African-American,Pretrial,Jail Inmate,Married,-3.31,1
64778,Male,African-American,Pretrial,Jail Inmate,Married,-1.32,2
64778,Male,African-American,Pretrial,Jail Inmate,Married,17.0,2
64772,Male,African-American,Pretrial,Jail Inmate,Single,-2.36,3
64772,Male,African-American,Pretrial,Jail Inmate,Single,-0.04,7
64772,Male,African-American,Pretrial,Jail Inmate,Single,22.0,5
64766,Male,African-American,Pretrial,Jail Inmate,Significant Other,-3.51,1
64766,Male,African-American,Pretrial,Jail Inmate,Significant Other,-2.1,1
64766,Male,African-American,Pretrial,Jail Inmate,Significant Other,15.0,1
59357,Male,Hispanic,Other,Probation,Single,-2.41,3
59357,Male,Hispanic,Other,Probation,Single,-1.0,3
59357,Male,Hispanic,Other,Probation,Single,23.0,5
22483,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-1.66,6
22483,Male,Caucasian,Pretrial,Pretrial Defendant,Single,0.19,8
22483,Male,Caucasian,Pretrial,Pretrial Defendant,Single,23.0,5
64770,Male,Hispanic,Pretrial,Jail Inmate,Married,-3.93,1
64770,Male,Hispanic,Pretrial,Jail Inmate,Married,-2.38,1
64770,Male,Hispanic,Pretrial,Jail Inmate,Married,13.0,1
36184,Male,African-American,Pretrial,Jail Inmate,Single,-0.91,9
36184,Male,African-American,Pretrial,Jail Inmate,Single,0.56,9
36184,Male,African-American,Pretrial,Jail Inmate,Single,32.0,9
64774,Male,Hispanic,Pretrial,Pretrial Defendant,Single,-3.21,1
64774,Male,Hispanic,Pretrial,Pretrial Defendant,Single,-1.79,1
64774,Male,Hispanic,Pretrial,Pretrial Defendant,Single,13.0,1
64776,Male,Caucasian,Post Sentence,Probation,Single,-1.61,6
64776,Male,Caucasian,Post Sentence,Probation,Single,0.65,10
64776,Male,Caucasian,Post Sentence,Probation,Single,26.0,7
64793,Male,Caucasian,Post Sentence,Probation,Separated,-4.17,1
64793,Male,Caucasian,Post Sentence,Probation,Separated,-1.99,1
64793,Male,Caucasian,Post Sentence,Probation,Separated,16.0,2
64794,Male,African-American,Post Sentence,Probation,Single,-1.52,6
64794,Male,African-American,Post Sentence,Probation,Single,-0.05,7
64794,Male,African-American,Post Sentence,Probation,Single,23.0,5
64797,Female,Caucasian,Post Sentence,Probation,Single,-2.05,4
64797,Female,Caucasian,Post Sentence,Probation,Single,-0.23,7
64797,Female,Caucasian,Post Sentence,Probation,Single,16.0,2
64800,Male,African-American,Other,Probation,Single,-2.68,2
64800,Male,African-American,Other,Probation,Single,-0.5,5
64800,Male,African-American,Other,Probation,Single,29.0,8
64790,Male,Hispanic,Post Sentence,Jail Inmate,Married,-3.3,1
64790,Male,Hispanic,Post Sentence,Jail Inmate,Married,-1.48,1
64790,Male,Hispanic,Post Sentence,Jail Inmate,Married,16.0,2
64779,Female,Caucasian,Pretrial,Jail Inmate,Divorced,-3.3,1
64779,Female,Caucasian,Pretrial,Jail Inmate,Divorced,-1.72,1
64779,Female,Caucasian,Pretrial,Jail Inmate,Divorced,14.0,1
64785,Male,Hispanic,Post Sentence,Jail Inmate,Single,-2.12,4
64785,Male,Hispanic,Post Sentence,Jail Inmate,Single,-0.72,4
64785,Male,Hispanic,Post Sentence,Jail Inmate,Single,14.0,1
64765,Male,Caucasian,Pretrial,Jail Inmate,Divorced,-2.67,2
64765,Male,Caucasian,Pretrial,Jail Inmate,Divorced,-0.57,4
64765,Male,Caucasian,Pretrial,Jail Inmate,Divorced,19.0,3
64781,Female,African-American,Pretrial,Pretrial Defendant,Single,-2.59,2
64781,Female,African-American,Pretrial,Pretrial Defendant,Single,-0.96,4
64781,Female,African-American,Pretrial,Pretrial Defendant,Single,27.0,8
64775,Male,African-American,Post Sentence,Probation,Single,-2.61,2
64775,Male,African-American,Post Sentence,Probation,Single,-0.84,3
64775,Male,African-American,Post Sentence,Probation,Single,16.0,2
64769,Male,Hispanic,Pretrial,Jail Inmate,Single,-2.4,3
64769,Male,Hispanic,Pretrial,Jail Inmate,Single,-1.29,2
64769,Male,Hispanic,Pretrial,Jail Inmate,Single,17.0,2
64782,Male,Caucasian,Post Sentence,Probation,Single,-2.77,2
64782,Male,Caucasian,Post Sentence,Probation,Single,-0.08,7
64782,Male,Caucasian,Post Sentence,Probation,Single,22.0,5
59376,Male,African-American,Other,Probation,Single,-2.14,4
59376,Male,African-American,Other,Probation,Single,-0.14,6
59376,Male,African-American,Other,Probation,Single,23.0,5
64784,Male,Caucasian,Post Sentence,Probation,Single,-2.97,1
64784,Male,Caucasian,Post Sentence,Probation,Single,-0.92,3
64784,Male,Caucasian,Post Sentence,Probation,Single,15.0,1
64801,Male,African-American,Post Sentence,Probation,Single,-2.68,2
64801,Male,African-American,Post Sentence,Probation,Single,-0.54,4
64801,Male,African-American,Post Sentence,Probation,Single,20.0,3
4975,Male,African-American,Pretrial,Jail Inmate,Significant Other,-2.38,3
4975,Male,African-American,Pretrial,Jail Inmate,Significant Other,0.19,8
4975,Male,African-American,Pretrial,Jail Inmate,Significant Other,18.0,3
64771,Male,Other,Pretrial,Jail Inmate,Single,-1.79,5
64771,Male,Other,Pretrial,Jail Inmate,Single,-0.68,4
64771,Male,Other,Pretrial,Jail Inmate,Single,15.0,1
64780,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.41,3
64780,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.7,4
64780,Male,Caucasian,Pretrial,Jail Inmate,Single,25.0,6
64786,Male,Caucasian,Post Sentence,Probation,Single,-2.93,2
64786,Male,Caucasian,Post Sentence,Probation,Single,-1.27,2
64786,Male,Caucasian,Post Sentence,Probation,Single,20.0,3
2223,Male,African-American,Post Sentence,Probation,Single,-2.18,4
2223,Male,African-American,Post Sentence,Probation,Single,-0.69,4
2223,Male,African-American,Post Sentence,Probation,Single,15.0,1
40082,Male,Caucasian,Conditional Release,Probation,Single,-3.21,1
40082,Male,Caucasian,Conditional Release,Probation,Single,-0.88,2
40082,Male,Caucasian,Conditional Release,Probation,Single,19.0,2
64787,Male,Hispanic,Post Sentence,Probation,Single,-2.04,4
64787,Male,Hispanic,Post Sentence,Probation,Single,-0.6,4
64787,Male,Hispanic,Post Sentence,Probation,Single,15.0,1
64777,Female,African-American,Post Sentence,Probation,Single,-3.02,1
64777,Female,African-American,Post Sentence,Probation,Single,-1.29,3
64777,Female,African-American,Post Sentence,Probation,Single,15.0,1
64795,Male,Hispanic,Other,Probation,Single,-2.82,2
64795,Male,Hispanic,Other,Probation,Single,-0.8,3
64795,Male,Hispanic,Other,Probation,Single,14.0,1
64767,Male,African-American,Pretrial,Jail Inmate,Single,-0.77,9
64767,Male,African-American,Pretrial,Jail Inmate,Single,0.28,8
64767,Male,African-American,Pretrial,Jail Inmate,Single,26.0,7
64783,Female,Caucasian,Post Sentence,Probation,Divorced,-4.32,1
64783,Female,Caucasian,Post Sentence,Probation,Divorced,-2.34,1
64783,Female,Caucasian,Post Sentence,Probation,Divorced,16.0,2
14755,Male,African-American,Post Sentence,Probation,Single,-2.1,4
14755,Male,African-American,Post Sentence,Probation,Single,-0.03,7
14755,Male,African-American,Post Sentence,Probation,Single,21.0,4
55115,Male,African-American,Post Sentence,Probation,Single,-2.13,4
55115,Male,African-American,Post Sentence,Probation,Single,-0.23,6
55115,Male,African-American,Post Sentence,Probation,Single,20.0,3
64789,Male,African-American,Other,Probation,Married,-3.66,1
64789,Male,African-American,Other,Probation,Married,-1.46,1
64789,Male,African-American,Other,Probation,Married,14.0,1
64802,Male,Other,Pretrial,Jail Inmate,Single,-2.5,3
64802,Male,Other,Pretrial,Jail Inmate,Single,-0.58,4
64802,Male,Other,Pretrial,Jail Inmate,Single,15.0,1
64804,Male,African-American,Pretrial,Jail Inmate,Single,-2.54,3
64804,Male,African-American,Pretrial,Jail Inmate,Single,-0.78,3
64804,Male,African-American,Pretrial,Jail Inmate,Single,20.0,3
64830,Male,Hispanic,Other,Probation,Married,-3.45,1
64830,Male,Hispanic,Other,Probation,Married,-1.59,1
64830,Male,Hispanic,Other,Probation,Married,19.0,3
64815,Male,Hispanic,Post Sentence,Probation,Single,-3.39,1
64815,Male,Hispanic,Post Sentence,Probation,Single,-1.6,1
64815,Male,Hispanic,Post Sentence,Probation,Single,13.0,1
64735,Female,African-American,Pretrial,Pretrial Defendant,Single,-0.63,9
64735,Female,African-American,Pretrial,Pretrial Defendant,Single,0.72,10
64735,Female,African-American,Pretrial,Pretrial Defendant,Single,20.0,4
64823,Female,African-American,Post Sentence,Probation,Married,-3.93,1
64823,Female,African-American,Post Sentence,Probation,Married,-2.33,1
64823,Female,African-American,Post Sentence,Probation,Married,14.0,1
64808,Male,African-American,Pretrial,Jail Inmate,Single,-2.65,2
64808,Male,African-American,Pretrial,Jail Inmate,Single,-1.03,2
64808,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
64813,Male,African-American,Pretrial,Pretrial Defendant,Single,-3.34,1
64813,Male,African-American,Pretrial,Pretrial Defendant,Single,-1.78,1
64813,Male,African-American,Pretrial,Pretrial Defendant,Single,11.0,1
45421,Male,African-American,Post Sentence,Probation,Single,-3.38,1
45421,Male,African-American,Post Sentence,Probation,Single,-1.43,1
45421,Male,African-American,Post Sentence,Probation,Single,14.0,1
64824,Male,Hispanic,Other,Probation,Married,-4.37,1
64824,Male,Hispanic,Other,Probation,Married,-2.25,1
64824,Male,Hispanic,Other,Probation,Married,12.0,1
35944,Male,African-American,Pretrial,Jail Inmate,Single,-1.72,6
35944,Male,African-American,Pretrial,Jail Inmate,Single,0.38,9
35944,Male,African-American,Pretrial,Jail Inmate,Single,22.0,5
64832,Male,Caucasian,Post Sentence,Probation,Single,-3.65,1
64832,Male,Caucasian,Post Sentence,Probation,Single,-1.84,1
64832,Male,Caucasian,Post Sentence,Probation,Single,13.0,1
33076,Male,African-American,Pretrial,Pretrial Defendant,Single,-1.39,7
33076,Male,African-American,Pretrial,Pretrial Defendant,Single,0.42,9
33076,Male,African-American,Pretrial,Pretrial Defendant,Single,23.0,5
64805,Female,African-American,Pretrial,Jail Inmate,Married,-2.99,1
64805,Female,African-American,Pretrial,Jail Inmate,Married,-1.62,2
64805,Female,African-American,Pretrial,Jail Inmate,Married,16.0,2
64811,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-3.0,1
64811,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-1.74,1
64811,Male,Caucasian,Pretrial,Pretrial Defendant,Single,19.0,3
64818,Male,Caucasian,Post Sentence,Probation,Single,-3.33,1
64818,Male,Caucasian,Post Sentence,Probation,Single,-1.26,2
64818,Male,Caucasian,Post Sentence,Probation,Single,17.0,2
64828,Female,African-American,Post Sentence,Probation,Single,-2.65,2
64828,Female,African-American,Post Sentence,Probation,Single,-0.9,4
64828,Female,African-American,Post Sentence,Probation,Single,13.0,1
32036,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.57,10
32036,Male,Caucasian,Pretrial,Jail Inmate,Single,0.8,10
32036,Male,Caucasian,Pretrial,Jail Inmate,Single,18.0,3
56580,Female,Caucasian,Post Sentence,Probation,Single,-3.27,1
56580,Female,Caucasian,Post Sentence,Probation,Single,-1.43,2
56580,Female,Caucasian,Post Sentence,Probation,Single,14.0,1
64814,Male,Hispanic,Other,Probation,Separated,-3.9,1
64814,Male,Hispanic,Other,Probation,Separated,-1.84,1
64814,Male,Hispanic,Other,Probation,Separated,12.0,1
64822,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.64,2
64822,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.85,3
64822,Male,Caucasian,Pretrial,Jail Inmate,Single,13.0,1
64834,Male,African-American,Post Sentence,Probation,Single,-2.96,1
64834,Male,African-American,Post Sentence,Probation,Single,-1.46,1
64834,Male,African-American,Post Sentence,Probation,Single,13.0,1
64817,Male,Caucasian,Pretrial,Jail Inmate,Single,-3.5,1
64817,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.02,1
64817,Male,Caucasian,Pretrial,Jail Inmate,Single,13.0,1
64831,Male,Hispanic,Pretrial,Probation,Separated,-3.05,1
64831,Male,Hispanic,Pretrial,Probation,Separated,-1.47,1
64831,Male,Hispanic,Pretrial,Probation,Separated,19.0,3
64807,Male,African-American,Pretrial,Jail Inmate,Single,-0.9,9
64807,Male,African-American,Pretrial,Jail Inmate,Single,0.41,9
64807,Male,African-American,Pretrial,Jail Inmate,Single,23.0,5
23439,Male,African-American,Pretrial,Jail Inmate,Single,-2.05,4
23439,Male,African-American,Pretrial,Jail Inmate,Single,-0.04,7
23439,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
33076,Male,African-American,Pretrial,Pretrial Defendant,Single,-1.24,8
33076,Male,African-American,Pretrial,Pretrial Defendant,Single,0.62,10
33076,Male,African-American,Pretrial,Pretrial Defendant,Single,25.0,6
64812,Male,African-American,Pretrial,Pretrial Defendant,Single,-2.74,2
64812,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.97,3
64812,Male,African-American,Pretrial,Pretrial Defendant,Single,15.0,1
64735,Female,African-American,Pretrial,Pretrial Defendant,Single,-0.7,9
64735,Female,African-American,Pretrial,Pretrial Defendant,Single,0.72,10
64735,Female,African-American,Pretrial,Pretrial Defendant,Single,20.0,4
64827,Male,African-American,Post Sentence,Probation,Separated,-2.47,3
64827,Male,African-American,Post Sentence,Probation,Separated,0.04,7
64827,Male,African-American,Post Sentence,Probation,Separated,18.0,3
64833,Female,Caucasian,Post Sentence,Probation,Married,-4.02,1
64833,Female,Caucasian,Post Sentence,Probation,Married,-1.98,1
64833,Female,Caucasian,Post Sentence,Probation,Married,14.0,1
64803,Male,African-American,Pretrial,Jail Inmate,Single,-1.59,6
64803,Male,African-American,Pretrial,Jail Inmate,Single,0.14,8
64803,Male,African-American,Pretrial,Jail Inmate,Single,15.0,1
64829,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-2.61,2
64829,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-0.38,5
64829,Male,Caucasian,Pretrial,Pretrial Defendant,Single,32.0,9
5711,Male,African-American,Post Sentence,Probation,Single,-2.68,2
5711,Male,African-American,Post Sentence,Probation,Single,-0.94,3
5711,Male,African-American,Post Sentence,Probation,Single,19.0,3
64821,Male,Hispanic,Pretrial,Jail Inmate,Single,-1.7,6
64821,Male,Hispanic,Pretrial,Jail Inmate,Single,-0.85,3
64821,Male,Hispanic,Pretrial,Jail Inmate,Single,11.0,1
64806,Male,African-American,Pretrial,Jail Inmate,Single,-2.36,3
64806,Male,African-American,Pretrial,Jail Inmate,Single,-1.38,2
64806,Male,African-American,Pretrial,Jail Inmate,Single,11.0,1
64825,Male,Hispanic,Pretrial,Jail Inmate,Married,-3.44,1
64825,Male,Hispanic,Pretrial,Jail Inmate,Married,-1.8,1
64825,Male,Hispanic,Pretrial,Jail Inmate,Married,14.0,1
64816,Male,Caucasian,Post Sentence,Jail Inmate,Single,-2.3,3
64816,Male,Caucasian,Post Sentence,Jail Inmate,Single,-0.41,4
64816,Male,Caucasian,Post Sentence,Jail Inmate,Single,16.0,1
64844,Male,Hispanic,Post Sentence,Probation,Single,-2.42,3
64844,Male,Hispanic,Post Sentence,Probation,Single,-0.78,3
64844,Male,Hispanic,Post Sentence,Probation,Single,13.0,1
43485,Male,African-American,Pretrial,Jail Inmate,Single,-1.18,8
43485,Male,African-American,Pretrial,Jail Inmate,Single,0.01,7
43485,Male,African-American,Pretrial,Jail Inmate,Single,20.0,3
58876,Male,African-American,Post Sentence,Probation,Single,-1.97,5
58876,Male,African-American,Post Sentence,Probation,Single,0.08,7
58876,Male,African-American,Post Sentence,Probation,Single,25.0,6
2447,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.87,9
2447,Male,African-American,Pretrial,Pretrial Defendant,Single,0.64,10
2447,Male,African-American,Pretrial,Pretrial Defendant,Single,25.0,6
64836,Male,Hispanic,Pretrial,Jail Inmate,Married,-1.32,7
64836,Male,Hispanic,Pretrial,Jail Inmate,Married,-0.18,6
64836,Male,Hispanic,Pretrial,Jail Inmate,Married,15.0,1
64847,Female,Caucasian,Post Sentence,Probation,Divorced,-3.61,1
64847,Female,Caucasian,Post Sentence,Probation,Divorced,-1.59,2
64847,Female,Caucasian,Post Sentence,Probation,Divorced,22.0,5
2447,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.87,9
2447,Male,African-American,Pretrial,Pretrial Defendant,Single,0.64,10
2447,Male,African-American,Pretrial,Pretrial Defendant,Single,25.0,6
