age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age_group,all
42,Private,224203,Some_college,10,Widowed,Sales,Unmarried,Black,Female,0,0,40,United_States,30_to_60,yes
29,Private,250967,Assoc_voc,11,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
50,Local_gov,168672,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,1902,40,United_States,30_to_60,yes
43,Private,110970,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1902,40,United_States,30_to_60,yes
27,Self_emp_not_inc,70657,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,0,0,35,United_States,30_and_younger,yes
42,Private,185145,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,57,United_States,30_to_60,yes
21,Private,304302,HS_grad,9,Never_married,Handlers_cleaners,Own_child,Amer_Indian_Eskimo,Male,0,0,40,United_States,30_and_younger,yes
21,Private,331611,Some_college,10,Married_civ_spouse,Other_service,Husband,White,Male,0,0,50,United_States,30_and_younger,yes
57,Private,190942,1st_4th,2,Widowed,Priv_house_serv,Not_in_family,Black,Female,0,0,30,United_States,30_to_60,yes
28,Private,166481,7th_8th,4,Married_civ_spouse,Handlers_cleaners,Husband,Other,Male,0,2179,40,Puerto_Rico,30_and_younger,yes
36,Private,225516,Assoc_acdm,12,Never_married,Sales,Not_in_family,Black,Male,10520,0,43,United_States,30_to_60,yes
54,Private,421561,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
35,State_gov,89040,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
62,Federal_gov,159165,HS_grad,9,Widowed,Exec_managerial,Not_in_family,White,Female,0,0,36,United_States,60_and_older,yes
28,Private,270366,10th,6,Divorced,Sales,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
39,Private,382802,10th,6,Widowed,Machine_op_inspct,Not_in_family,Black,Male,0,1590,40,United_States,30_to_60,yes
27,Private,244566,10th,6,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
34,Private,340940,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,7298,0,60,United_States,30_to_60,yes
55,Self_emp_not_inc,179715,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,18,United_States,30_to_60,yes
35,Private,287658,Some_college,10,Never_married,Adm_clerical,Unmarried,Black,Male,0,0,40,United_States,30_to_60,yes
30,Private,211028,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,45,United_States,60_and_older,yes
52,Private,180062,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,30_to_60,yes
43,Private,115806,Masters,14,Divorced,Exec_managerial,Unmarried,White,Female,0,2547,40,United_States,30_to_60,yes
52,Federal_gov,23780,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
32,Private,157747,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,45,United_States,30_to_60,yes
36,Private,31438,HS_grad,9,Divorced,Transport_moving,Unmarried,White,Male,0,0,43,?,30_to_60,yes
34,Self_emp_inc,28984,Assoc_voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United_States,30_to_60,yes
36,Private,199739,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,7298,0,60,United_States,30_to_60,yes
35,Private,37314,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,5013,0,40,United_States,30_to_60,yes
50,Private,160572,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,3137,0,47,United_States,30_to_60,yes
69,Self_emp_not_inc,349022,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,33,United_States,60_and_older,yes
32,Self_emp_not_inc,197867,Assoc_voc,11,Divorced,Sales,Unmarried,White,Male,0,0,50,United_States,30_to_60,yes
46,Private,324655,Masters,14,Married_civ_spouse,Tech_support,Husband,White,Male,0,1902,40,?,30_to_60,yes
18,Never_worked,153663,Some_college,10,Never_married,?,Own_child,White,Male,0,0,4,United_States,30_and_younger,yes
41,Private,286970,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,30_to_60,yes
54,Self_emp_not_inc,33863,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,60,United_States,30_to_60,yes
24,Private,42401,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,0,0,47,United_States,30_and_younger,yes
35,State_gov,140752,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
47,Private,208872,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
30,Private,111415,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,55,Germany,60_and_older,yes
44,Private,192381,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1848,40,United_States,30_to_60,yes
29,Private,370509,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,France,30_and_younger,yes
30,Private,167990,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,60_and_older,yes
32,Private,235862,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,45,United_States,30_to_60,yes
55,Private,325007,Assoc_acdm,12,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,25,United_States,30_to_60,yes
39,Federal_gov,110622,Bachelors,13,Married_civ_spouse,Adm_clerical,Wife,Asian_Pac_Islander,Female,0,0,40,Philippines,30_to_60,yes
49,Private,129513,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,0,0,45,United_States,30_to_60,yes
24,Private,191948,HS_grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United_States,30_and_younger,yes
53,Federal_gov,155594,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
55,Private,143372,HS_grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,40,United_States,30_to_60,yes
56,Private,99359,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,1617,40,United_States,30_to_60,yes
36,Private,105138,HS_grad,9,Divorced,Transport_moving,Not_in_family,White,Male,0,0,50,United_States,30_to_60,yes
33,Federal_gov,391122,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,0,0,30,United_States,30_to_60,yes
31,Private,170430,Prof_school,15,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,80,?,30_to_60,yes
19,Private,35245,HS_grad,9,Never_married,Transport_moving,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
29,Private,213842,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
20,Private,197752,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,16,United_States,30_and_younger,yes
57,Private,141570,Masters,14,Married_civ_spouse,Exec_managerial,Husband,Black,Male,0,1977,40,United_States,30_to_60,yes
36,Private,177285,Assoc_voc,11,Never_married,Prof_specialty,Unmarried,Black,Female,0,0,38,United_States,30_to_60,yes
36,State_gov,243666,HS_grad,9,Divorced,Adm_clerical,Own_child,Black,Female,0,0,40,United_States,30_to_60,yes
36,Self_emp_inc,251730,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,60,United_States,30_to_60,yes
28,Private,142712,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
68,Private,211287,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,2392,40,United_States,60_and_older,yes
33,Private,67006,10th,6,Never_married,Machine_op_inspct,Not_in_family,White,Female,0,0,45,United_States,30_to_60,yes
34,Private,136997,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,35,United_States,30_to_60,yes
48,Private,326048,Assoc_acdm,12,Divorced,Other_service,Not_in_family,White,Male,0,0,44,United_States,30_to_60,yes
45,Private,82797,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,30_to_60,yes
47,Private,97176,Some_college,10,Divorced,Exec_managerial,Unmarried,White,Female,0,0,40,United_States,30_to_60,yes
43,Local_gov,188280,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,914,0,40,United_States,30_to_60,yes
64,State_gov,550848,10th,6,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,60_and_older,yes
54,Private,185407,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,30_to_60,yes
50,Self_emp_not_inc,114117,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,32,United_States,30_to_60,yes
24,Private,698418,Some_college,10,Never_married,Adm_clerical,Own_child,Black,Female,0,0,25,United_States,30_and_younger,yes
40,Private,223548,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,Mexico,30_to_60,yes
75,Private,316119,Some_college,10,Widowed,Prof_specialty,Not_in_family,White,Female,0,0,8,United_States,60_and_older,yes
20,Private,50397,Some_college,10,Married_civ_spouse,Sales,Husband,Black,Male,0,0,35,United_States,30_and_younger,yes
30,Private,57651,HS_grad,9,Never_married,Adm_clerical,Unmarried,White,Male,0,2001,42,United_States,60_and_older,yes
38,Private,203169,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,30_to_60,yes
44,Federal_gov,240628,Assoc_acdm,12,Divorced,Exec_managerial,Not_in_family,White,Female,2354,0,40,United_States,30_to_60,yes
58,Self_emp_not_inc,310014,Bachelors,13,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,25,United_States,30_to_60,yes
32,Private,163530,HS_grad,9,Divorced,Other_service,Unmarried,Amer_Indian_Eskimo,Female,0,0,40,United_States,30_to_60,yes
39,State_gov,122011,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,5178,0,38,United_States,30_to_60,yes
35,Private,242094,HS_grad,9,Married_civ_spouse,Other_service,Other_relative,Black,Male,0,0,40,United_States,30_to_60,yes
45,Private,140644,Doctorate,16,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,30_to_60,yes
42,Self_emp_not_inc,238188,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,96,United_States,30_to_60,yes
47,Private,188081,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,30_to_60,yes
23,Private,202989,HS_grad,9,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,Canada,30_and_younger,yes
23,Private,216889,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,30_and_younger,yes
70,Self_emp_not_inc,37203,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,9386,0,30,United_States,60_and_older,yes
30,Private,460408,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,1672,45,United_States,60_and_older,yes
36,Private,198587,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
50,Private,160724,Masters,14,Married_civ_spouse,Exec_managerial,Husband,Asian_Pac_Islander,Male,7298,0,40,Philippines,30_to_60,yes
31,?,213771,HS_grad,9,Widowed,?,Unmarried,White,Female,0,0,36,United_States,30_to_60,yes
23,Private,140764,Assoc_voc,11,Never_married,Other_service,Own_child,White,Female,0,0,15,United_States,30_and_younger,yes
50,Self_emp_inc,152810,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,70,Germany,30_to_60,yes
48,Private,117251,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,32,United_States,30_to_60,yes
47,Private,27624,Assoc_voc,11,Never_married,Other_service,Not_in_family,White,Female,0,0,55,United_States,30_to_60,yes
35,Private,112264,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,30_to_60,yes
26,Local_gov,190350,Bachelors,13,Never_married,Prof_specialty,Own_child,Black,Female,0,0,35,United_States,30_and_younger,yes
58,Self_emp_not_inc,266707,1st_4th,2,Married_civ_spouse,Transport_moving,Husband,White,Male,0,2179,18,United_States,30_to_60,yes
58,Federal_gov,497253,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,Black,Male,0,0,40,United_States,30_to_60,yes
45,Private,246431,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,30,United_States,30_to_60,yes
20,Private,231286,Some_college,10,Never_married,Handlers_cleaners,Not_in_family,Black,Male,0,0,15,United_States,30_and_younger,yes
63,Private,117473,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,4386,0,40,United_States,60_and_older,yes
41,Private,197372,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,30_to_60,yes
24,Private,100345,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,0,0,20,United_States,30_and_younger,yes
43,Self_emp_not_inc,144218,12th,8,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,60,United_States,30_to_60,yes
62,Private,170984,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,60_and_older,yes
24,Private,441700,Bachelors,13,Never_married,Tech_support,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
28,Private,261725,HS_grad,9,Never_married,Other_service,Unmarried,White,Female,0,0,40,Mexico,30_and_younger,yes
19,Private,414871,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
31,Private,159979,Some_college,10,Never_married,Sales,Not_in_family,Asian_Pac_Islander,Female,0,0,50,United_States,30_to_60,yes
29,Self_emp_not_inc,184710,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
57,Self_emp_inc,165881,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
34,Private,345705,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,1977,50,United_States,30_to_60,yes
57,Private,112840,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,30_to_60,yes
52,Local_gov,91689,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,30_to_60,yes
22,Federal_gov,32950,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,1902,37,United_States,30_and_younger,yes
71,Private,187493,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,60_and_older,yes
36,Private,123151,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,30_to_60,yes
22,Private,34443,HS_grad,9,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,25,United_States,30_and_younger,yes
47,Self_emp_not_inc,243631,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,40,South,30_to_60,yes
32,Private,174789,HS_grad,9,Never_married,Craft_repair,Other_relative,White,Male,0,0,50,United_States,30_to_60,yes
19,Private,254247,12th,8,Never_married,Adm_clerical,Own_child,White,Male,0,0,38,?,30_and_younger,yes
45,Private,104521,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
47,Federal_gov,224559,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,0,0,40,United_States,30_to_60,yes
30,Private,390879,Assoc_voc,11,Divorced,Prof_specialty,Unmarried,White,Female,0,0,36,United_States,60_and_older,yes
63,Private,86108,HS_grad,9,Widowed,Farming_fishing,Not_in_family,White,Male,0,0,6,United_States,60_and_older,yes
40,Self_emp_not_inc,107762,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,30_to_60,yes
21,Private,118712,HS_grad,9,Never_married,Craft_repair,Unmarried,White,Male,0,0,35,United_States,30_and_younger,yes
36,Private,301614,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
29,Private,246933,HS_grad,9,Never_married,Adm_clerical,Other_relative,White,Male,0,0,40,Mexico,30_and_younger,yes
36,Private,334366,11th,7,Separated,Exec_managerial,Not_in_family,White,Female,0,0,32,United_States,30_to_60,yes
44,Private,139907,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,50,United_States,30_to_60,yes
26,Private,56929,Bachelors,13,Never_married,Exec_managerial,Not_in_family,Black,Male,0,0,50,?,30_and_younger,yes
43,State_gov,255835,Some_college,10,Divorced,Adm_clerical,Other_relative,White,Female,0,0,40,United_States,30_to_60,yes
45,Private,118889,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
30,Private,252646,Some_college,10,Separated,Transport_moving,Not_in_family,White,Male,0,0,20,United_States,60_and_older,yes
40,Private,279679,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,45,United_States,30_to_60,yes
26,Private,269060,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
47,Private,118972,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,50,United_States,30_to_60,yes
71,Self_emp_not_inc,238479,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,8,United_States,60_and_older,yes
30,Private,137076,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,60_and_older,yes
33,Private,290763,Some_college,10,Never_married,Sales,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
38,Private,210438,7th_8th,4,Divorced,Sales,Unmarried,White,Female,0,0,40,United_States,30_to_60,yes
69,Private,141181,5th_6th,3,Married_civ_spouse,Adm_clerical,Husband,White,Male,1797,0,40,United_States,60_and_older,yes
41,Private,221947,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,56,United_States,30_to_60,yes
38,Private,117802,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,65,United_States,30_to_60,yes
58,Self_emp_not_inc,193434,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,20,United_States,30_to_60,yes
42,Private,183205,HS_grad,9,Divorced,Exec_managerial,Unmarried,White,Female,0,0,45,United_States,30_to_60,yes
36,Self_emp_not_inc,342719,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,?,30_to_60,yes
41,Private,350387,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
41,Federal_gov,263339,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,30_to_60,yes
44,Private,187584,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,Canada,30_to_60,yes
50,Private,116287,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,60,Columbia,30_to_60,yes
39,Private,186183,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
